# Program:featureCounts v1.6.2; Command:"featureCounts" "-a" "/rhome/cahme002/bigdata/lncRNA/annotation/gencode.v19.long_noncoding_RNAs.gtf" "-o" "/rhome/cahme002/bigdata/lncRNA/count_file/count_file.csv" "-T" "9" "-t" "exon" "-g" "gene_id" "/rhome/cahme002/bigdata/lncRNA/bam_file/flowcell974_lane1_pair1_ACAGTG.fastq.gz.trimmed.sam.sort.bam" "/rhome/cahme002/bigdata/lncRNA/bam_file/flowcell974_lane1_pair1_ATCACG.fastq.gz.trimmed.sam.sort.bam" "/rhome/cahme002/bigdata/lncRNA/bam_file/flowcell974_lane1_pair1_CAGATC.fastq.gz.trimmed.sam.sort.bam" "/rhome/cahme002/bigdata/lncRNA/bam_file/flowcell974_lane1_pair1_CGATGT.fastq.gz.trimmed.sam.sort.bam" "/rhome/cahme002/bigdata/lncRNA/bam_file/flowcell974_lane1_pair1_CTTGTA.fastq.gz.trimmed.sam.sort.bam" "/rhome/cahme002/bigdata/lncRNA/bam_file/flowcell974_lane1_pair1_GCCAAT.fastq.gz.trimmed.sam.sort.bam" "/rhome/cahme002/bigdata/lncRNA/bam_file/flowcell974_lane1_pair1_GGCTAC.fastq.gz.trimmed.sam.sort.bam" "/rhome/cahme002/bigdata/lncRNA/bam_file/flowcell974_lane1_pair1_TAGCTT.fastq.gz.trimmed.sam.sort.bam" "/rhome/cahme002/bigdata/lncRNA/bam_file/flowcell974_lane1_pair1_TTAGGC.fastq.gz.trimmed.sam.sort.bam" 
Geneid	Chr	Start	End	Strand	Length	/rhome/cahme002/bigdata/lncRNA/bam_file/flowcell974_lane1_pair1_ACAGTG.fastq.gz.trimmed.sam.sort.bam	/rhome/cahme002/bigdata/lncRNA/bam_file/flowcell974_lane1_pair1_ATCACG.fastq.gz.trimmed.sam.sort.bam	/rhome/cahme002/bigdata/lncRNA/bam_file/flowcell974_lane1_pair1_CAGATC.fastq.gz.trimmed.sam.sort.bam	/rhome/cahme002/bigdata/lncRNA/bam_file/flowcell974_lane1_pair1_CGATGT.fastq.gz.trimmed.sam.sort.bam	/rhome/cahme002/bigdata/lncRNA/bam_file/flowcell974_lane1_pair1_CTTGTA.fastq.gz.trimmed.sam.sort.bam	/rhome/cahme002/bigdata/lncRNA/bam_file/flowcell974_lane1_pair1_GCCAAT.fastq.gz.trimmed.sam.sort.bam	/rhome/cahme002/bigdata/lncRNA/bam_file/flowcell974_lane1_pair1_GGCTAC.fastq.gz.trimmed.sam.sort.bam	/rhome/cahme002/bigdata/lncRNA/bam_file/flowcell974_lane1_pair1_TAGCTT.fastq.gz.trimmed.sam.sort.bam	/rhome/cahme002/bigdata/lncRNA/bam_file/flowcell974_lane1_pair1_TTAGGC.fastq.gz.trimmed.sam.sort.bam
ENSG00000179818.9	chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2	70189395;70189902;70190386;70190520;70190595;70190620;70191363;70191363;70191505;70215874;70215874;70220512;70223818;70223818;70223818;70223818;70223818;70223818;70223818;70223826;70223864;70223890;70223903;70223904;70223919;70223935;70223950;70223955;70223962;70224003;70238787;70242672;70245147;70245147;70245147;70245147;70245147;70245199;70257130;70258565;70258761;70258830;70258885;70258973;70258986;70259017;70259265;70259265;70259265;70259265;70259265;70259265;70259265;70259265;70259265;70259270;70259270;70259270;70259271;70259275;70259330;70259361;70272391;70273700;70273746;70275819;70275823;70276177;70276912;70277272;70277272;70277732;70277943;70278149;70278160;70278177;70278335;70278335;70278335;70278335;70278335;70278335;70278335;70278335;70278335;70278335;70278335;70278335;70278335;70278335;70278335;70278335;70278335;70278335;70278335;70278335;70278335;70278335;70278335;70278335;70278335;70278335;70278335;70278335;70278335;70278335;70278335;70278335;70278335;70278335;70278335;70278335;70278335;70278335;70278335;70278335;70278335;70278335;70278335;70278337;70278342;70278342;70278346;70278380;70278408;70280863;70280863;70280863;70280863;70280863;70280863;70280863;70280863;70280863;70280863;70280863;70280863;70280863;70282749;70282788;70282788;70282846;70282846;70282846;70282846;70282846;70282846;70282846;70282846;70282846;70282846;70282868;70286775;70286775;70286775;70286775;70286775;70286775;70286775;70286775;70286775;70286775;70286775;70286775;70286775;70286775;70286775;70286775;70286775;70286775;70286775;70286775;70286785;70291024;70296251;70297422;70304433;70304433;70304433;70304433;70308502;70308502;70310639;70310639;70310639;70310639;70310639;70310639;70310639;70310639;70310639;70310639;70310639;70310639;70310639;70310639;70310670;70310670;70310670;70310670;70310670;70310670;70310670;70310670;70310670;70310670;70310670;70310670;70310712;70312679;70312679;70312679;70312679;70312679;70312679;70312679;70312679;70312679;70312679;70312679;70312679;70312679;70312679;70312679;70312679;70312679;70312679;70312679;70312679;70312679;70312679;70312679;70312679;70312679;70312679;70312679;70312679;70312679;70312679;70312679;70312679;70312679;70312679;70312679;70312679;70312679;70312679;70312679;70312679;70312679;70312679;70312679;70312679;70312679;70312679;70312699;70312948;70312948;70312948;70312948;70312948;70312948;70312948;70312948;70313187;70313187;70313187;70313187;70313187;70313256;70313256;70313256;70313256;70313256;70313256;70313256;70313256;70313256;70313256;70313256;70313256;70313256;70313256;70313256;70313256;70313384;70313475;70313563;70314110;70314110;70314110;70314110;70314110;70314205;70314205;70314413;70314413;70314413;70314413;70314413;70314920;70314920;70315562;70315730	70190632;70190632;70190632;70190632;70190632;70190632;70191906;70191559;70191559;70215970;70215970;70221347;70224020;70224020;70224020;70224020;70224020;70224020;70223973;70224020;70224020;70224020;70224020;70224020;70224020;70224020;70224020;70224020;70224020;70224020;70239348;70242712;70245263;70245263;70245263;70245263;70245263;70245263;70259063;70259063;70259063;70259063;70259063;70259063;70259087;70259063;70259387;70259387;70259387;70259387;70259387;70259387;70259387;70259387;70259387;70259387;70259387;70259387;70259387;70259387;70259387;70259387;70273928;70273928;70273928;70276089;70276089;70277384;70277384;70277384;70277384;70278437;70278437;70278437;70278437;70278437;70278437;70278437;70278437;70278437;70278437;70278437;70278437;70278437;70278437;70278437;70278437;70278437;70278437;70278437;70278437;70278437;70278437;70278437;70278437;70278437;70278437;70278437;70278437;70278437;70278437;70278437;70278437;70278437;70278437;70278437;70278437;70278437;70278437;70278437;70278437;70278437;70278437;70278437;70278437;70278437;70278437;70278437;70278437;70278437;70278437;70278437;70278437;70278437;70278437;70280947;70280924;70280924;70280924;70280990;70280924;70281126;70280924;70281312;70280924;70280924;70280924;70280917;70283042;70282862;70283042;70283042;70283042;70283042;70283042;70283042;70283042;70283042;70282955;70283042;70283042;70283042;70286812;70286812;70286812;70287115;70287238;70286812;70286812;70287093;70286812;70286812;70286812;70286812;70286812;70286907;70286812;70286812;70286812;70286812;70286812;70286812;70286812;70291119;70296289;70297934;70304513;70304513;70304513;70304513;70308622;70308622;70310819;70310819;70310819;70310819;70310819;70310819;70310819;70310819;70310819;70310819;70310819;70310819;70310819;70310819;70310819;70310819;70310819;70310819;70310819;70310819;70310819;70310819;70310819;70310819;70310819;70310819;70310819;70312756;70313313;70312756;70312756;70312756;70312756;70312756;70312756;70312756;70312756;70312756;70312756;70312756;70312756;70312756;70312756;70312756;70312756;70312756;70312756;70312705;70312756;70312756;70312756;70312756;70312756;70312756;70312756;70312756;70312756;70312756;70312756;70312756;70312756;70312756;70312756;70312756;70312756;70312756;70312756;70312756;70312756;70312756;70312756;70312756;70312756;70312756;70313035;70313035;70313026;70313166;70313404;70313035;70313405;70313405;70313405;70313401;70313386;70313399;70313230;70313414;70313399;70313421;70313404;70313405;70313405;70313405;70313401;70313405;70313405;70313406;70313407;70313405;70313405;70313405;70313405;70313617;70313525;70313617;70314138;70314147;70314132;70314138;70314147;70314447;70314452;70314567;70314553;70314436;70314475;70314475;70315039;70314944;70315686;70315978	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	13515	5449	6170	4917	6594	2547	5871	3819	3560	4237
ENSG00000233060.1	chr2;chr2;chr2	70316853;70321066;70323036	70317044;70321124;70323232	+;+;+	448	0	1	2	0	0	0	0	0	0
ENSG00000226505.1	chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2	70321026;70321029;70321071;70321518;70321518;70322091;70322091;70322091;70329923;70330322	70321610;70321400;70321379;70321610;70321610;70322191;70322126;70322298;70330056;70330352	-;-;-;-;-;-;-;-;-;-	958	2	1	1	2	2	2	0	5	1
ENSG00000231327.1	chr2;chr2	70351168;70352178	70351557;70352449	-;-	662	16	7	7	6	3	10	7	1	3
ENSG00000233849.1	chr2;chr2	70528583;70529087	70528751;70529204	+;+	287	70	108	62	98	43	69	66	38	90
ENSG00000229229.1	chr2;chr2;chr2;chr2	70630066;70640801;70646082;70649535	70630268;70640847;70646132;70649810	+;+;+;+	577	0	0	0	0	0	0	0	0	0
ENSG00000224606.1	chr2;chr2	70694517;70695504	70694828;70695627	-;-	436	1	0	0	0	0	0	0	0	0
ENSG00000235035.1	chr2;chr2	70914274;70918740	70914490;70918956	+;+	434	2	0	1	0	1	1	1	0	0
ENSG00000237751.2	chr2;chr2;chr2;chr2	71115001;71115416;71116606;71116951	71115310;71115478;71116718;71117089	+;+;+;+	625	4	0	2	0	0	4	3	0	0
ENSG00000239322.1	chr2;chr2;chr2;chr2;chr2	71168947;71168957;71174664;71175357;71175357	71169563;71169563;71174801;71175740;71175682	-;-;-;-;-	1139	13	4	16	11	8	13	15	12	6
ENSG00000228384.3	chr2;chr2;chr2	71221573;71221640;71229641	71222783;71221872;71229884	+;+;+	1455	53	59	41	53	16	61	38	35	32
ENSG00000236469.1	chr2;chr2;chr2;chr2	71229661;71230799;71231967;71291813	71229718;71231050;71232165;71291873	-;-;-;-	570	0	0	0	0	0	0	0	0	0
ENSG00000272735.1	chr2	71294649	71295255	-	607	6	3	5	5	0	8	2	5	4
ENSG00000272702.1	chr2;chr2;chr2	73340146;73340292;73340528	73340334;73343035;73340758	+;+;+	2890	11	16	8	10	4	16	7	3	9
ENSG00000230002.2	chr2;chr2	73683891;73685068	73684453;73686611	+;+	2107	35	28	33	52	24	47	40	32	29
ENSG00000273245.1	chr2	73977383	73977913	-	531	4	4	9	4	3	7	0	4	0
ENSG00000237883.1	chr2;chr2;chr2;chr2;chr2;chr2	74174769;74185097;74185143;74208236;74208262;74208262	74175062;74185334;74185334;74208560;74208488;74208568	-;-;-;-;-;-	865	590	478	511	538	289	574	433	378	388
ENSG00000235499.1	chr2;chr2	74212259;74213107	74212284;74213470	+;+	390	30	10	32	12	9	24	16	22	7
ENSG00000255989.1	chr2;chr2	74213653;74220339	74213833;74220867	+;+	710	21	13	27	4	12	14	17	44	3
ENSG00000225439.2	chr2;chr2;chr2;chr2;chr2;chr2;chr2	74375136;74375166;74375172;74375477;74375825;74375825;74376021	74375605;74375605;74375350;74375605;74377115;74377188;74376181	+;+;+;+;+;+;+	1834	183	232	194	236	99	197	137	140	164
ENSG00000237737.1	chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2	74612613;74612623;74612624;74612630;74612651;74612845;74613713;74613946;74618286;74618286;74618286;74618286;74618605;74618605;74618605;74619116;74619116;74619121	74612877;74612877;74612877;74612877;74612877;74612877;74613823;74614153;74618370;74618370;74618370;74618554;74618742;74619031;74618742;74620023;74619360;74621009	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	3174	18	41	26	37	21	25	24	22	17
ENSG00000258821.1	chr2;chr2	74725815;74726460	74726191;74726494	-;-	412	43	5	52	4	15	50	22	28	5
ENSG00000272183.1	chr2	74728844	74729492	+	649	36	10	49	10	10	43	31	28	10
ENSG00000257702.3	chr2;chr2;chr2	74729722;74729722;74730767	74731804;74730534;74731805	+;+;+	2084	475	108	482	111	267	598	368	323	78
ENSG00000272711.1	chr2	75059782	75061114	-	1333	98	206	65	217	61	81	77	93	146
ENSG00000204792.2	chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2	75145275;75155366;75158545;75158555;75159326;75159788;75159788;75159788;75165435	75145586;75158663;75158663;75158663;75159416;75159921;75160151;75159917;75165545	+;+;+;+;+;+;+;+;+	4176	317	201	290	180	160	364	221	173	128
ENSG00000236209.1	chr2;chr2	75146682;75151943	75147413;75151973	-;-	763	6	5	16	1	7	7	4	7	2
ENSG00000230836.1	chr2;chr2	75167385;75169014	75167866;75169797	+;+	1266	11	9	19	6	8	29	4	6	4
ENSG00000270571.2	chr2;chr2;chr2	75381492;75383330;75413956	75381697;75383441;75417075	+;+;+	3438	10	5	16	9	4	10	16	1	6
ENSG00000237293.1	chr2;chr2	75701579;75709564	75701772;75709705	+;+	336	0	0	0	0	0	0	0	0	0
ENSG00000231172.2	chr2;chr2;chr2	75751194;75767865;75768864	75751277;75767996;75769832	+;+;+	1185	0	0	0	0	1	1	0	0	0
ENSG00000270696.1	chr2	75887588	75889334	+	1747	219	358	240	425	103	233	167	160	261
ENSG00000271452.1	chr2	75897115	75897580	+	466	221	148	225	169	143	241	168	185	99
ENSG00000270462.1	chr2	75924709	75925122	+	414	3	2	4	2	2	4	2	13	0
ENSG00000270996.1	chr2	75946246	75947144	+	899	5	3	1	0	6	3	0	3	0
ENSG00000234653.1	chr2;chr2;chr2;chr2	77213091;77214532;77216947;77236150	77213127;77214620;77217052;77236917	+;+;+;+	1000	0	0	0	0	0	0	0	0	0
ENSG00000227088.1	chr2;chr2	77879539;77881708	77879735;77881794	-;-	284	1	0	1	0	0	1	4	0	0
ENSG00000230968.1	chr2;chr2	77899341;77900177	77899395;77900918	+;+	797	0	0	0	0	0	0	0	0	0
ENSG00000233605.1	chr2;chr2;chr2	78143060;78144363;78144829	78143219;78144530;78145135	+;+;+	635	0	0	0	0	0	0	0	0	0
ENSG00000229494.1	chr2;chr2;chr2;chr2;chr2;chr2	78315856;78320643;78321763;78334166;78339026;78354625	78315917;78320792;78321902;78334377;78339256;78354932	+;+;+;+;+;+	1103	1	0	0	0	0	1	0	0	0
ENSG00000234877.2	chr2;chr2	78825037;78826195	78825069;78826532	+;+	371	0	0	0	0	0	0	0	0	0
ENSG00000224879.1	chr2;chr2;chr2	79385500;79411783;79412364	79385652;79411834;79412649	+;+;+	491	0	0	0	0	0	0	0	0	0
ENSG00000229385.1	chr2;chr2;chr2;chr2;chr2	79720842;79725196;79726051;79726303;79727788	79721022;79725281;79726203;79726368;79727970	-;-;-;-;-	669	0	0	0	0	0	0	0	0	0
ENSG00000224731.1	chr2;chr2;chr2	80255138;80256532;80257628	80255478;80256626;80257677	-;-;-	486	0	0	0	0	0	0	0	0	0
ENSG00000237031.3	chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2	80802238;80802401;80806022;80813394;80830692;80830838;80831136;80832286;80832727;80832727;80832727;80832727;80832727;80832727;80840067;80843545;80845830	80802410;80802410;80806608;80813648;80831296;80831296;80831296;80832432;80832759;80832758;80832759;80832759;80832793;80832793;80840119;80843663;80845902	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	2079	0	0	0	0	0	0	0	0	2
ENSG00000230975.1	chr2;chr2;chr2;chr2;chr2	80926513;80930757;81003595;81007900;81097170	80926750;80930819;81003688;81008127;81097315	-;-;-;-;-	769	0	0	2	0	0	0	0	2	0
ENSG00000235519.1	chr2;chr2	81689819;81693698	81689965;81694070	-;-	520	0	0	0	0	0	0	0	0	0
ENSG00000231781.1	chr2;chr2;chr2;chr2;chr2	82210396;82210513;82213320;82213634;82232686	82210430;82210559;82213516;82213703;82232824	-;-;-;-;-	488	0	0	0	0	0	0	0	0	0
ENSG00000237498.2	chr2;chr2;chr2	82706252;82749084;82765701	82706432;82749152;82765835	-;-;-	385	0	0	0	0	0	0	0	0	0
ENSG00000232548.1	chr2;chr2	83749938;83750382	83749995;83750626	+;+	303	0	0	0	0	0	0	0	0	0
ENSG00000228272.1	chr2;chr2;chr2	84542232;84576957;84577481	84542383;84577032;84577898	+;+;+	646	0	0	0	0	0	0	0	0	0
ENSG00000260840.1	chr2;chr2	85291231;85291906	85291802;85294470	-;-	3137	1	1	3	0	0	3	4	0	0
ENSG00000231134.1	chr2;chr2	85413532;85414309	85413921;85414376	+;+	458	0	0	0	1	0	0	0	1	0
ENSG00000273196.1	chr2	85614197	85614269	-	73	44	9	36	11	13	43	26	34	8
ENSG00000229498.1	chr2;chr2;chr2	86042253;86045431;86051119	86042478;86045519;86052514	+;+;+	1711	0	0	0	0	0	1	0	0	0
ENSG00000232504.4	chr2;chr2	86116403;86117845	86116926;86118103	+;+	783	0	0	0	1	2	0	0	0	1
ENSG00000272564.1	chr2	86131402	86131850	+	449	0	0	0	1	0	2	0	0	0
ENSG00000273080.1	chr2	86422713	86423172	+	460	46	36	26	31	12	37	27	28	25
ENSG00000228363.2	chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2	86789193;86789198;86789827;86789969;86790391;86790811;86791100;86831130;86831413;86832366;86844299;86844299;86844299;86844299	86789370;86789370;86789901;86790043;86790522;86790905;86791263;86831486;86831486;86832558;86845178;86844472;86845889;86844564	+;+;+;+;+;+;+;+;+;+;+;+;+;+	2860	614	412	632	485	332	740	481	420	311
ENSG00000222041.6	chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2	87754887;87754948;87754948;87754995;87754998;87755015;87755024;87755061;87769469;87769469;87769669;87769669;87769669;87772259;87772259;87777641;87779742;87779742;87779742;87808733;87820726;87820726;87820726;87820726;87820726;87820726;87820726;87880503;87882777;87882777;87882777;87882777;87899588;87906112;87906112	87755164;87755164;87755164;87755164;87755164;87755164;87755164;87755164;87769561;87769561;87769823;87769823;87769823;87772404;87772404;87777749;87780211;87780126;87779942;87808846;87821033;87820932;87821037;87820932;87820932;87820932;87821037;87880765;87883000;87882865;87882865;87883594;87899741;87906258;87906324	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	3125	1507	1553	1183	1599	814	1360	1136	958	1115
ENSG00000273445.1	chr2	87777014	87777553	-	540	0	1	1	0	0	0	0	0	0
ENSG00000214336.3	chr2;chr2;chr2;chr2;chr2	88747726;88747726;88751415;88751415;88751754	88748348;88748348;88751751;88752131;88752053	-;-;-;-;-	1340	0	0	1	0	0	0	0	0	0
ENSG00000225420.1	chr2;chr2;chr2	88838238;88839583;88874032	88838772;88839697;88875128	+;+;+	1747	339	245	309	270	154	423	254	253	153
ENSG00000234028.3	chr2;chr2;chr2	88927057;88927689;88930918	88928250;88931339;88931337	+;+;+	4283	85	48	81	74	35	103	62	64	47
ENSG00000240040.1	chr2;chr2;chr2;chr2;chr2	89109984;89117788;89117788;89124489;89161037	89111209;89117943;89117943;89124720;89161075	-;-;-;-;-	1653	0	0	0	0	1	0	0	0	0
ENSG00000231486.3	chr2;chr2;chr2;chr2;chr2	89130700;89156709;89161398;89161398;89165131	89130914;89157196;89161595;89161435;89165653	-;-;-;-;-	1424	0	0	0	0	0	0	0	0	0
ENSG00000261600.1	chr2	91768393	91768920	+	528	57	19	66	15	24	75	49	36	13
ENSG00000233850.1	chr2;chr2;chr2	95690938;95692085;95692304	95691170;95692178;95692454	-;-;-	478	1	0	0	0	0	0	0	0	0
ENSG00000231062.1	chr2;chr2	95717140;95718788	95717602;95718921	-;-	597	0	0	0	0	0	0	0	0	1
ENSG00000233757.2	chr2;chr2;chr2;chr2;chr2;chr2;chr2	95873283;95874396;95877366;95877941;95880039;95880084;95880344	95873582;95874484;95877468;95878030;95880062;95880597;95881351	+;+;+;+;+;+;+	1874	51	34	37	27	25	54	39	42	15
ENSG00000272913.1	chr2	96190857	96192450	-	1594	102	49	74	81	54	108	65	77	43
ENSG00000273305.1	chr2	96203717	96204217	+	501	1	2	2	3	0	5	0	0	1
ENSG00000235584.2	chr2;chr2	96331832;96333665	96332151;96334463	+;+	1119	1	0	0	1	0	0	0	0	0
ENSG00000232931.1	chr2;chr2;chr2;chr2;chr2;chr2;chr2	96472866;96472866;96479064;96479657;96479798;96479798;96480419	96473050;96473050;96479281;96479705;96481963;96479893;96480524	-;-;-;-;-;-;-	2618	117	97	122	114	45	125	99	49	66
ENSG00000228873.1	chr2;chr2	96811341;96812610	96811395;96812751	-;-	197	1	0	2	0	0	0	0	2	0
ENSG00000204685.5	chr2;chr2;chr2;chr2;chr2	96874154;96905451;96906182;96907615;96907615	96874717;96906426;96906426;96908359;96908332	+;+;+;+;+	2285	694	729	762	658	413	935	660	593	415
ENSG00000230747.1	chr2;chr2	96973001;96986874	96973144;96987469	-;-	740	2	5	1	3	2	4	3	0	2
ENSG00000235480.1	chr2;chr2;chr2	97193677;97195471;97197964	97193920;97195586;97198043	-;-;-	440	3	0	4	0	1	0	0	0	0
ENSG00000273265.1	chr2;chr2	97477976;97479231	97478226;97479394	-;-	415	16	4	8	4	4	9	2	4	4
ENSG00000237837.1	chr2;chr2	98069548;98071668	98069799;98071970	-;-	555	0	0	0	0	0	0	0	0	0
ENSG00000230606.6	chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2	98081083;98081774;98081774;98081774;98081798;98081812;98081833;98081839;98081851;98081922;98087740;98088032;98088032;98088032;98088032;98088032;98088089;98088173;98088173;98088548;98088548;98088548;98088548;98088548;98088548;98088548;98088548;98088548;98088548;98088548;98088576;98088578;98088629;98088652;98088770;98088770;98088770;98088770;98088770;98088770;98088770;98088770;98088770;98088770;98088770;98088770;98088770;98088770;98088770;98088770;98088770;98088770;98089382;98089391;98089391;98089391;98089391;98089395;98089395;98089395;98089395;98089888;98091457;98091457;98091457;98091457;98091457;98092422;98094797;98098880;98098880;98098880	98082014;98082014;98082014;98082014;98082014;98082014;98082014;98082014;98082014;98082014;98088252;98088090;98088249;98088090;98088249;98088252;98088677;98088252;98088252;98088677;98088677;98088677;98088677;98088677;98088677;98088677;98088677;98088677;98088677;98088677;98088677;98088677;98088677;98088677;98088865;98088865;98088865;98088865;98088865;98088849;98088865;98088981;98088865;98088865;98089148;98088865;98088854;98088854;98088854;98088854;98089122;98091049;98089511;98089511;98089496;98089511;98089662;98089994;98089794;98089511;98089511;98089998;98091651;98091693;98091582;98091784;98091637;98092706;98095220;98098961;98099067;98099107	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	5415	39	20	30	13	14	41	12	26	7
ENSG00000241481.2	chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2	98086678;98086771;98086771;98087758;98088553;98088553;98088553;98100242	98086841;98086841;98086841;98088195;98088902;98089158;98088813;98100408	+;+;+;+;+;+;+;+	1375	0	0	0	0	0	0	0	0	0
